Nome: UBERLANDIA
Codigo Estacao: A507
Latitude: -18.91694443
Longitude: -48.25555555
Altitude: 874.77
Situacao: Operante
Data Inicial: 2005-01-01
Data Final: 2024-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2021-08-29;0;920,4;29,6;23,2;18,7;43,3;2,2;
2021-08-30;3,8;919,5;24,9;20,4;16,7;60,5;2,4;
2021-08-31;0;919,3;29,5;22,2;16,4;47,9;3,4;
2021-09-01;0;919,6;29,1;22,3;16,1;43,5;3,1;
2021-09-02;0;919;29,5;23,1;17,3;40,6;2,4;
2021-09-03;0;917,8;31,9;24,7;18,5;33,3;1,8;
2021-09-04;0;916,5;32,7;26,1;18,8;27,6;1,8;
2021-09-05;0;916,4;34,5;27,6;21,5;24,8;1,7;
2021-09-06;0;916;36,2;28,5;21,4;26,5;1,1;
2021-09-07;0;915,3;36,3;29,7;24,2;21;2,1;
2021-09-08;0;915,4;35,4;29,5;24,4;25,3;2,5;
2021-09-09;0;915,8;34,5;29,4;24,1;28,4;2,3;
2021-09-10;0;917,4;33,5;26,1;20,7;55;1,9;
2021-09-11;0;918,3;35,1;26,6;21,2;46,6;2,2;
2021-09-12;0;918,1;34,8;27,6;21,9;36;3,1;
2021-09-13;0;917,1;35,4;28,9;23,7;23,8;2,3;
2021-09-14;0;916,3;34,9;28,4;24,4;24,7;2,1;
2021-09-15;0;917,8;35;28,2;22,5;32,4;1,6;
2021-09-16;0;919,2;35,4;29,9;25,9;22,5;2,4;
2021-09-17;0;919,1;33;27,8;22,4;30,2;3,1;
2021-09-18;0;917,4;33,4;27,1;21,1;28,2;2,1;
2021-09-19;0;916,2;36,5;29;22,2;20;1,4;
2021-09-20;0;916;37;30,1;23,6;20,4;1,2;
2021-09-21;0;915,4;37,2;30,5;23,9;22,7;1,4;
2021-09-22;0;913,9;36;28,9;21,5;29,6;1,5;
2021-09-23;0;915,9;35,2;26,9;20,2;35,9;2,4;
2021-09-24;0;917;35,2;27,7;21,1;37,5;2,1;
2021-09-25;7,6;917,6;33;25,8;20,8;50,3;1,7;
2021-09-26;2;918,4;32;24,7;20,7;51;3,1;
2021-09-27;0;919,2;33,4;24,7;17,8;46,8;1,8;
2021-09-28;0;917,4;34,2;26,4;20,1;39,6;1,8;
2021-09-29;0;915,3;34,9;27,4;24;35,9;1,7;
2021-09-30;0;914,2;34,9;28,3;21,9;38,3;1,6;
2021-10-01;0;913,8;35,4;28;23,6;41,7;2,2;
2021-10-02;3,6;915;33,4;24,6;19,7;59,5;2,1;
2021-10-03;0;913,7;34,4;27,3;22,1;46,7;2,4;
2021-10-04;0;914,8;35,5;26,1;21,6;53,6;2,2;
2021-10-05;5,6;916,3;32,6;24,4;18,6;65,4;1,6;
2021-10-06;24,6;915,4;35,3;28,9;21,6;42,7;1,8;
2021-10-07;0;915,1;30,2;25,3;23,2;59;2,2;
2021-10-08;0;914,2;31,9;25,8;20,5;55,9;1,6;
2021-10-09;0;914,2;34,6;28;22,9;47,6;2,1;
2021-10-10;3,8;915,2;28,5;21,6;20,1;80;2,4;
2021-10-11;15;915,4;28,6;22,8;18,6;73,8;2;
2021-10-12;0;915,1;30,3;23,5;19,1;69,7;1,6;
2021-10-13;11,2;914,1;29,2;23,5;18,4;68,7;2;
2021-10-14;0;914,2;25,8;23,1;21,6;69,8;2,3;
2021-10-15;5,6;915,5;30,8;24;18,5;62,2;2;
2021-10-16;57;917,3;29,4;23,2;19,2;74,3;1,5;
2021-10-17;0;916,1;32,1;24,9;21,7;65,9;,6;
2021-10-18;9,4;915,7;28,4;23,4;18,6;75,6;1,4;
2021-10-19;,6;916,4;27,2;21,8;20,3;80,3;,9;
2021-10-20;14,4;915,8;29;23,2;20;72,9;1,1;
2021-10-21;,4;915,4;28,9;23;18,4;61,3;1,6;
2021-10-22;0;914,6;31,2;24,4;18;45,8;1;
2021-10-23;0;913,2;32,1;26;19,8;42;1,4;
2021-10-24;0;915,3;28;23,2;22,7;61,8;1,9;
2021-10-25;0;918;30,6;24,3;18,8;56,8;1,8;
2021-10-26;1,2;918,5;30,3;25,1;21;64,7;1,5;
2021-10-27;1,2;919;31,1;25;21,4;66,7;1,9;
2021-10-28;0;919,8;30,9;24,8;21;62,9;2,1;
2021-10-29;2,6;917,9;29,6;24,8;21,2;55,5;1,9;
2021-10-30;0;915,9;30;24,7;21;53,6;2,4;
2021-10-31;1,4;915,8;25,6;21;19,8;80,1;2,1;
2021-11-01;2,2;914,4;27,2;21,5;17,7;77;1,2;
2021-11-02;,4;914,1;30,1;24;19,4;66,3;1,2;
2021-11-03;,2;913,1;31;25,3;20,6;57,6;1,2;
2021-11-04;,2;913,1;32,2;25,6;20,7;58,2;1,6;
2021-11-05;0;913;34;27,4;20,4;38,8;1,1;
2021-11-06;0;913,1;34,3;28;21,9;39;1,1;
2021-11-07;0;913,2;32,3;26,9;23,3;50;1,3;
2021-11-08;10;914;31,6;25,2;20,2;64,3;1,2;
2021-11-09;28,6;914,7;30;24,3;18,7;67,5;1,5;
2021-11-10;0;914;30,6;25,8;21,8;61,2;1,9;
2021-11-11;32;916;27;20,4;19,4;88,8;1,4;
2021-11-12;58,2;915,9;28,6;22,2;18,4;78,8;1;
2021-11-13;4;915,3;26,5;22,1;17,5;68,9;2,7;
2021-11-14;0;915,6;27,2;22,1;18,1;68,4;2,6;
2021-11-15;0;916,2;27,7;22;18,1;64,7;2,6;
2021-11-16;0;916,3;28,3;22,9;19,5;63,1;2,6;
2021-11-17;null;null;25,9;null;20,9;69,5;null;
2021-11-18;null;null;null;null;null;null;null;
2021-11-19;null;null;null;null;null;null;null;
2021-11-20;null;null;null;null;null;null;null;
2021-11-21;null;null;null;null;null;null;null;
2021-11-22;null;null;null;null;null;null;null;
2021-11-23;null;null;null;null;null;48,5;null;
2021-11-24;0;915,6;33,2;27,8;22,9;46,8;1,7;
2021-11-25;0;915,3;32,7;27,4;22,3;42,7;1,7;
2021-11-26;0;913,8;29,9;24,5;24,2;60,4;2,1;
2021-11-27;59,8;911,2;30,4;23,7;18,7;76,6;2,3;
2021-11-28;,6;911,8;29,6;24,4;20,6;72,3;1,5;
2021-11-29;7,6;912,3;30;23,9;20,7;69,8;1,5;
2021-11-30;,4;912,6;27,4;23,7;21,5;74;1,8;
2021-12-01;73,8;912,7;31,2;24,7;20,6;72,1;1,6;
2021-12-02;0;913,1;31,9;24,9;21;64,8;1,3;
2021-12-03;6,8;912,5;30;23,8;20;72,2;1,2;
2021-12-04;21,2;915,1;29,6;24,2;19,5;68;2,5;
2021-12-05;0;916,6;30;25,2;21,6;64,3;2;
2021-12-06;0;915;29,4;24,4;20,7;69,2;1,9;
2021-12-07;,4;913,3;28,7;22,5;18,7;72,6;2;
2021-12-08;5,2;913,3;29,7;22,6;17,4;63,6;2,1;
2021-12-09;0;914,3;29,8;23,3;17,3;57,9;2,1;
2021-12-10;0;913,2;31,4;25,3;18,9;44,8;1,6;
2021-12-11;0;911,5;31;26,3;21,3;50,9;2,1;
2021-12-12;0;911,6;31,1;25,6;21,6;64,2;1,8;
2021-12-13;38,8;914,3;26,7;22,7;19,6;79,9;1,7;
2021-12-14;1,4;913,8;28,1;23,3;20,9;77;2,4;
2021-12-15;1,4;913,3;26,3;22,5;20,2;81,1;2,4;
2021-12-16;37,4;913,1;28,9;22,4;19,9;81;2,4;
2021-12-17;1,2;914,4;28,8;23,3;20;76,3;1,8;
2021-12-18;3;915,2;28;22,7;20,6;81,7;1,4;
2021-12-19;1,8;913,7;30,7;24,6;20,9;74;1,4;
2021-12-20;0;913,2;30,1;24,9;20,8;66,4;2;
2021-12-21;0;912,6;30;25,2;20,9;61;2,1;
2021-12-22;0;912,5;30,9;25,9;21,8;59,1;1,4;
2021-12-23;0;911,9;31,2;24,7;22,7;71,3;1,9;
2021-12-24;11,2;911;27,8;22;19,5;81;1,3;
2021-12-25;23,6;912,1;28,3;22,4;18,4;76,8;1,3;
2021-12-26;1,6;913,5;29,9;24,1;19,9;67,5;1,9;
2021-12-27;,2;913,6;31,1;25,2;19,6;55,8;1,7;
2021-12-28;0;914,7;30,8;25,2;21,3;62,8;1,8;
2021-12-29;7,2;916,1;29,5;22,8;20,6;76,4;1,8;
2021-12-30;30,2;913,5;25,4;20,6;17,7;82,2;1,5;
2021-12-31;11,4;911,3;26,3;21,8;19,7;81,3;1,8;
2022-01-01;2;912,5;27,4;22,1;20,3;80,2;2;
2022-01-02;3,2;913,6;28,4;23;20;76,4;2;
2022-01-03;9;913,5;29,8;23,7;19,7;73,9;1,7;
2022-01-04;1,2;912,1;28,1;22,8;20,2;79,5;1,9;
2022-01-05;13,8;912,2;29,2;23;20,2;79,4;1,7;
2022-01-06;2,4;912,2;26,3;22,9;21,4;81;1,5;
2022-01-07;18;912,1;26,8;21,8;20,1;86,7;1,7;
2022-01-08;15;912,1;25,7;21,4;20,3;88,5;,9;
2022-01-09;28,6;912,7;27,7;21,9;20,3;84,9;1,2;
2022-01-10;25,6;912,9;25,9;21;19,5;86,5;,9;
2022-01-11;15;913,1;24,7;20,9;18,8;83,8;1,8;
2022-01-12;6,4;915,5;23,7;21;18,6;84,7;1,4;
2022-01-13;7,4;918,4;29,3;23;18,8;74,9;1,3;
2022-01-14;,8;920,1;32,1;25,9;20;60,9;1,5;
2022-01-15;0;919,6;31,7;26,4;20,6;50,9;1,5;
2022-01-16;0;917,9;30,4;24,6;22,1;60,4;1,6;
2022-01-17;84,8;917,2;29,6;22,7;17,5;72,3;1,8;
2022-01-18;0;917,9;30,4;24;19;67,6;1,5;
2022-01-19;0;919,1;31,9;23,7;19,9;66,8;2,2;
2022-01-20;0;918,2;32;24,8;20,6;58,8;2,2;
2022-01-21;1;916,6;31,5;25,5;20,2;56,9;1,5;
2022-01-22;12,4;915,8;31,8;25,7;21,5;62,6;1,2;
2022-01-23;4,4;915,4;32;26,3;21,6;57,6;1,5;
2022-01-24;0;915;30,9;26,2;23;57,2;1,5;
2022-01-25;32,8;915;29,8;24,2;19,4;68,3;1,7;
2022-01-26;,6;915,2;29,9;24,1;20;69,3;1,6;
2022-01-27;1,6;914,5;29,3;24;19,9;67,5;1,7;
2022-01-28;0;913;29,1;24,6;20,6;65;1,8;
2022-01-29;1,4;913,1;28,3;23,8;20,3;68,2;2,5;
2022-01-30;0;914,3;27,5;23,2;21,7;76,3;1,7;
2022-01-31;17,6;915,1;28,4;22,9;20,1;76,8;1,9;
2022-02-01;27,8;915,6;27,6;22,8;20,2;77,3;1,4;
2022-02-02;27;917;28,7;22,2;19,3;81,2;1,7;
2022-02-03;13,4;916,9;29,3;22,7;19,9;78,8;1,6;
2022-02-04;31;916,4;31,5;24,6;19,6;68,2;1,2;
2022-02-05;0;914,7;30,4;25,8;21,8;65,9;1,1;
2022-02-06;29,8;915,7;25,9;22,2;19,9;83,6;1,4;
2022-02-07;3,2;915,1;26,5;22,1;20,2;80,9;1,4;
2022-02-08;,8;914,2;25,3;21,9;20,1;84,2;1,2;
2022-02-09;8;913,4;30;22,8;19,9;76,3;1,1;
2022-02-10;6;913,3;27,2;22,6;19,9;76,4;2;
2022-02-11;1,2;913,5;24;21,2;19,9;84,6;1,9;
2022-02-12;27;913,4;27;22,1;20,1;84,7;1,1;
2022-02-13;6;913,7;29,4;23,6;20,7;76,8;1,6;
2022-02-14;12;914,4;29,3;23,7;20;75,3;1,6;
2022-02-15;,2;915,6;30,3;24,4;21,1;72,9;1;
2022-02-16;7,8;916;31,4;24,1;19,7;70,5;1,7;
2022-02-17;26,8;915,5;26,5;22,3;19;74,6;1,4;
2022-02-18;15,6;912,9;26,7;21,7;17,4;78,7;1;
2022-02-19;31,8;913,8;24,1;21;18,7;81,3;1,1;
2022-02-20;1,8;916,5;25,8;21,7;19,3;78,8;1,6;
2022-02-21;1,4;917,9;28,6;23,1;20,1;73,8;1,5;
2022-02-22;0;917,5;29,4;23,7;20,8;70,4;1,6;
2022-02-23;10,2;915,9;29,8;24,5;19,6;65,4;1,4;
2022-02-24;0;916,5;32,1;25,9;21,7;59,7;1,1;
2022-02-25;,6;917,9;31,3;24,9;21,4;66,8;1,5;
2022-02-26;7,2;917,9;31,7;25,4;20,9;62,8;1,7;
2022-02-27;,2;916,4;31,3;26,2;21,1;53,7;1,8;
2022-02-28;0;915,7;31,6;26,7;22,3;49,9;2,1;
2022-03-01;3,4;916,1;31,7;26,1;20;53,7;1,8;
2022-03-02;,2;916,3;31,7;26,3;21;50,1;1,9;
2022-03-03;0;916,8;31,3;25;20,3;59;1,8;
2022-03-04;10,6;916,6;29,9;24,1;19,4;64,3;1;
2022-03-05;18,4;916;30,6;24,3;18;65,2;1,5;
2022-03-06;0;916;29,9;25,1;20,1;54,4;2,2;
2022-03-07;0;915,6;30,9;25,8;20,7;50,4;1,5;
2022-03-08;0;915,9;31,6;26,3;21,9;50,9;1,3;
2022-03-09;0;915,9;31,2;26,3;21,3;47,7;1,5;
2022-03-10;,2;915,7;32,2;26,7;21,4;48,6;1,6;
2022-03-11;0;915,3;32,1;26,5;22,9;53,7;2,3;
2022-03-12;0;915,6;30,3;24,2;20,7;67,9;1,9;
2022-03-13;18,4;916,8;28,8;23;19,8;75,8;1,3;
2022-03-14;,4;915;28,7;23,2;21,2;76,1;1,5;
2022-03-15;19,2;914,9;28,6;23,1;20,6;78,6;1,2;
2022-03-16;,6;915,3;28,5;24,4;20,8;70,4;1,8;
2022-03-17;,2;916,8;29,5;24,7;21,2;69,4;1,6;
2022-03-18;0;917,3;31,5;26,1;22,9;61,2;1,2;
2022-03-19;19,2;916,6;30,3;24,9;20,3;70,8;1,4;
2022-03-20;,2;916,2;30,2;24,7;21,3;66,8;1,6;
2022-03-21;12,2;916,6;29,7;24,6;21;61,1;2,5;
2022-03-22;,2;917,5;29;23,4;18,4;61,3;3,1;
2022-03-23;0;917,3;28,9;24;19,4;58,9;2,6;
2022-03-24;0;916,5;29,8;24,7;20,5;60,9;2,1;
2022-03-25;0;915,8;31,1;25,8;21,1;57;1,7;
2022-03-26;0;914,9;31,5;25,5;20,5;64;1,6;
2022-03-27;0;916,1;31,9;25;20;65,4;1,5;
2022-03-28;0;917,4;30,9;23;21,1;73,6;1,7;
2022-03-29;23,6;916,5;30,1;24,4;18,8;62,3;2,1;
2022-03-30;,2;915,3;31,1;25,5;20,9;55,7;1,6;
2022-03-31;0;915,5;31,3;24,2;20,8;64,9;,9;
2022-04-01;2,6;918;28,9;23,2;19,6;70,6;1,3;
2022-04-02;0;918,3;30,9;24,4;20,4;63;1,8;
2022-04-03;0;917,7;30,4;25;20,8;61,7;2;
2022-04-04;0;917,5;30,4;25,6;21,3;57;1,8;
2022-04-05;0;917,3;31,3;26,1;21,8;52,6;1,1;
2022-04-06;0;916,5;32;26,3;23,2;57,3;1,5;
2022-04-07;,4;915,8;32,1;26,3;21,8;58,2;1,3;
2022-04-08;0;916,5;31,1;26,3;22,4;58,3;1,9;
2022-04-09;0;916,5;31,2;25,9;22,9;61,7;1,1;
2022-04-10;0;915;31,6;24,9;21,4;66,8;1;
2022-04-11;4;914,4;31,8;25,4;20,4;64;1,2;
2022-04-12;2,6;915;30,8;24,3;20,4;70,3;2;
2022-04-13;0;914,8;31;24;20,7;71,2;1,7;
2022-04-14;1;914,4;28,4;23,4;20;72,7;1,6;
2022-04-15;0;914,9;27,8;22,1;18,3;70,3;1,5;
2022-04-16;0;916,5;28,4;21;14,8;53,1;1,5;
2022-04-17;0;916,9;29,1;22,3;16,4;53,5;1,8;
2022-04-18;0;917,3;28,9;23,5;18,7;56,8;1,8;
2022-04-19;5,4;917,8;28,8;23,8;19,3;55,9;1,7;
2022-04-20;0;918;29,6;24;19,6;51,5;1,1;
2022-04-21;0;916,9;29,5;24,2;18,9;46,8;,9;
2022-04-22;0;914,7;30,1;24,9;20,3;42,8;1;
2022-04-23;,4;915,8;29,8;24,4;19,4;50,9;1,7;
2022-04-24;0;918,2;30,9;24,9;19,7;49;1,1;
2022-04-25;0;918,4;30,5;25,7;21,6;50,2;1,9;
2022-04-26;0;918,2;29,9;24,6;19,9;56,5;1,8;
2022-04-27;0;917,5;29,2;24,2;19,9;56,2;1,8;
2022-04-28;0;919,1;29,9;24;19;53;1,7;
2022-04-29;0;919;29,8;24,5;20;50,3;1,3;
2022-04-30;0;918,6;29;24,5;19,8;47;1,6;
2022-05-01;0;917,9;29,1;24;18,7;42,9;1,3;
2022-05-02;0;917,9;29,7;24,3;18,4;41,6;1,2;
2022-05-03;0;917;30,3;24,2;17,8;47;1,3;
2022-05-04;0;916,6;25,9;21,5;20,1;71,3;1,9;
2022-05-05;0;918,5;25,8;18,8;12,7;64,9;1,6;
2022-05-06;0;919,6;29,7;21,7;15,4;54,1;1,4;
2022-05-07;0;919,4;31,1;23,6;17,2;55,3;1,4;
2022-05-08;0;919,1;27;23,3;20,4;66,8;1,6;
2022-05-09;0;919,2;28,6;23,3;19,6;61,3;2;
2022-05-10;0;918,4;27,4;22,8;18,6;56,8;2,1;
2022-05-11;0;917,3;28,1;21,4;17,9;62,9;1,7;
2022-05-12;12,4;917,4;26,4;21,4;17,4;72,3;,7;
2022-05-13;0;918,2;29,5;23,2;17,9;57,9;1;
2022-05-14;0;917,8;29,6;23,4;19,6;52,8;1,7;
2022-05-15;38,4;916,9;24,9;20,4;17,2;77,4;1,7;
2022-05-16;20,2;918,2;22,7;19;16,2;83,2;1,2;
2022-05-17;,2;919,3;19,4;15,4;13,4;68,9;2,6;
2022-05-18;0;919;16;10,9;6,3;58,2;2,7;
2022-05-19;0;918,2;18;10,8;5,6;66;1,8;
2022-05-20;0;920,3;21,6;14,3;9;53,4;1,3;
2022-05-21;0;921,5;23,5;16,3;9,9;44,7;1,4;
2022-05-22;0;921,1;25,3;17,8;12;47,4;1,5;
2022-05-23;0;920,2;26,5;19,9;15;47,9;1,7;
2022-05-24;0;920,9;26,6;20,6;15,5;51,6;1,9;
2022-05-25;0;922,5;25,4;20;14,7;50,7;2,5;
2022-05-26;0;922,5;25,6;19,6;14,6;59,6;2;
2022-05-27;0;921;25,7;20,2;15,9;59,2;1,8;
2022-05-28;0;919,1;25,7;20,4;16;55,1;1,9;
2022-05-29;0;917,4;27,9;21,3;16;50;1,7;
2022-05-30;0;916,6;28,5;22,5;17,2;45,5;1,9;
2022-05-31;0;916,7;28,8;23,2;17,6;44,9;1,2;
2022-06-01;0;916,8;29,2;23,5;19,6;44,6;1,6;
2022-06-02;0;917,3;29,5;23,1;18,3;44,1;1,5;
2022-06-03;0;918,8;29,4;22,8;16,9;54,2;,7;
2022-06-04;0;919,3;28,5;22,7;18,6;60,7;1,9;
2022-06-05;0;919,7;26,9;21,9;17,6;59,5;2,1;
2022-06-06;0;918,6;26;20,6;15,9;55,6;1,7;
2022-06-07;0;917,2;28;21,2;15,7;47,4;1,7;
2022-06-08;0;916,6;28,4;22,4;18,4;51,3;1,7;
2022-06-09;0;918,1;23,3;20,1;18,1;66,9;1,1;
2022-06-10;2;918,3;25,6;20,4;17,6;69,3;1,4;
2022-06-11;0;918,7;21,9;18,6;16,8;78,2;1,4;
2022-06-12;0;919,7;19,9;16,3;14,3;76,4;1,5;
2022-06-13;0;920,3;25,4;16,8;10,2;48,2;1,3;
2022-06-14;0;919,3;27,5;19,9;14,9;38,2;2,5;
2022-06-15;0;920,1;27,4;21,4;16,5;53;2,2;
2022-06-16;0;919,4;29,3;22,4;17,1;50,6;1,3;
2022-06-17;0;917,3;28,2;21,5;16,5;41,8;1,7;
2022-06-18;0;919,1;21,8;19;17,3;69,7;1,3;
2022-06-19;,6;919,9;27,4;20,2;14,6;70,4;1;
2022-06-20;0;920,1;28;21,6;17,3;56,8;1,6;
2022-06-21;0;919,7;26,5;21,5;16,9;55,3;1,9;
2022-06-22;0;919,5;26,8;20,9;15,4;51,2;1,8;
2022-06-23;0;920;27,8;21;13,6;47,2;1,1;
2022-06-24;0;920,3;27,5;21,2;16,2;46;1,5;
2022-06-25;0;920,3;28;21,3;15,2;44,6;1,2;
2022-06-26;0;919,2;26,5;20,6;14,2;41,8;1,5;
2022-06-27;0;919,6;25,7;20,3;15,8;49,5;2;
2022-06-28;0;919,8;26;19,9;14,8;54,2;2;
2022-06-29;0;919,7;27,4;21,1;15,2;50;1,4;
2022-06-30;0;919,1;27,8;21,3;15,2;48,2;1,1;
2022-07-01;0;919;27,2;21,8;16,3;43,6;1,8;
2022-07-02;0;921;27,8;21,5;17,1;48;1,9;
2022-07-03;0;923,1;28;21,5;16;50,5;2;
2022-07-04;0;922,2;26,9;20,7;15,5;45,4;2,2;
2022-07-05;0;921,3;25,5;19,5;12,8;47;1,7;
2022-07-06;0;920,2;26;20,3;14,1;48,4;1,7;
2022-07-07;0;920,6;27,3;21,2;15,8;45,2;1,7;
2022-07-08;0;922,4;28,1;22;16,6;44;1,8;
2022-07-09;0;922,2;26,5;21,1;16,1;43,3;2,4;
2022-07-10;0;920,8;25,9;20;15;51,3;2,2;
2022-07-11;0;918,6;26,4;20,1;14,8;49;1,8;
2022-07-12;0;919,4;27,4;21,1;14,6;47,5;1,4;
2022-07-13;0;919,6;28,6;22,3;16,3;38,3;1,9;
2022-07-14;0;919,6;26,9;21,2;15,9;44,5;2,4;
2022-07-15;0;918,6;28,3;22,1;16,7;45,6;1,9;
2022-07-16;0;918,3;29,1;22,7;18,1;44,1;1,8;
2022-07-17;0;920,2;31,3;24,1;18,4;39,6;1,9;
2022-07-18;0;921,5;29,5;23,5;18,2;39,4;1,8;
2022-07-19;0;922,1;28,3;22;16,9;39,7;1,7;
2022-07-20;0;920,1;28,7;22,2;16,9;39,2;2,4;
2022-07-21;0;919,5;27,3;21,2;15,5;46,9;2;
2022-07-22;0;919,4;27,2;21,4;16,2;43;1,7;
2022-07-23;0;919,3;27,8;21,8;15,1;40,3;1,5;
2022-07-24;0;919,7;28,1;22,2;16,9;40,7;1,7;
2022-07-25;0;920,4;28,6;22,1;16,8;44,1;1,5;
2022-07-26;0;920,6;28,4;21,7;15,8;45,2;1,4;
2022-07-27;0;920,3;27,1;21,4;16;43,6;1,7;
2022-07-28;0;918,1;28,2;21,4;15,7;43,1;1,7;
2022-07-29;0;916,7;30;22,9;16,4;37,5;1,9;
2022-07-30;0;917,5;28,2;21,9;15,6;46,5;1,3;
2022-07-31;0;918,8;30;22,8;16;39,8;,9;
2022-08-01;0;918,4;29,7;24;18,9;36,2;1,7;
2022-08-02;0;918,2;29,9;24;18,2;41,2;1,8;
2022-08-03;0;918,1;30,1;24;19,2;40,4;1,8;
2022-08-04;0;917,3;30,2;23,9;18,5;37;1,8;
2022-08-05;0;916,7;31,3;24,6;18,4;34,1;1,5;
2022-08-06;0;916,7;31,4;24,8;18,5;33,2;1,1;
2022-08-07;0;916,5;32,2;25,5;21;28,1;1,8;
2022-08-08;0;917,8;26,2;23;19,2;43,6;1,7;
2022-08-09;0;919,1;27,2;22;17,4;52,5;1,4;
2022-08-10;9,8;919,6;22,8;16,1;13,4;73,7;2,4;
2022-08-11;1;919,9;23,7;14,5;7,4;57,3;1,7;
2022-08-12;0;920,5;27,3;18,8;12;47,2;1,9;
2022-08-13;0;921,2;29,8;22;15,6;36,8;2,1;
2022-08-14;0;920,3;28,8;22,7;16,9;41,1;2,1;
2022-08-15;0;918;29,4;22,4;16,4;37,3;2,1;
2022-08-16;0;917,2;31,1;24,4;19,6;32,5;2,2;
2022-08-17;0;916,2;32,5;25,9;21,2;28,3;2,3;
2022-08-18;0;916,2;32,1;25,4;20,9;31,2;2,9;
2022-08-19;0;921,6;24,5;18,8;14,5;65,4;2,5;
2022-08-20;0;921,2;27,8;20;12,4;55;2,6;
2022-08-21;0;922,2;27,6;21,4;15,5;47,4;2,4;
2022-08-22;0;921,3;27,9;22,1;16;43,1;2,5;
2022-08-23;0;921,1;28,5;22;15,1;34,3;1,7;
2022-08-24;0;921,2;28,6;22,5;16,9;36;1,6;
2022-08-25;0;920,7;29;23,4;18,7;29,6;2,2;
2022-08-26;0;920,3;29,1;23,1;17,4;34,1;2,5;
2022-08-27;0;918,5;30,8;24,2;18,9;33,1;1,8;
2022-08-28;0;919;32,2;25,6;18,9;29,8;1,5;
2022-08-29;0;918,9;32,4;25,8;18,9;28;1,5;
2022-08-30;0;920,2;28,3;22;17,2;48,9;2,3;
2022-08-31;0;920,5;27,5;21;15,5;47,4;3;
2022-09-01;0;919,2;28;21,3;15,5;38;2,7;
2022-09-02;0;919,3;29,3;21,9;15,8;32,8;2,3;
2022-09-03;0;918,5;32,4;24,7;18,7;31,4;1,4;
2022-09-04;0;918,5;33;25,9;18,7;32,4;1,1;
2022-09-05;0;919,9;32,2;25,2;19;37,5;1,9;
2022-09-06;0;920,9;29,8;24,6;19,9;41;3,3;
2022-09-07;0;919,1;29,1;23,4;17,9;41,7;3;
2022-09-08;0;917,8;31,5;24,7;19,1;35,9;2,3;
2022-09-09;0;918,2;33;26,3;20;31;2,2;
2022-09-10;0;918,3;34,1;27;20,5;25,9;1,4;
2022-09-11;0;916,9;35;28,1;21,2;25,7;,9;
2022-09-12;0;915,5;35,4;28,5;20,9;26,6;1,8;
2022-09-13;0;914,2;35,2;29;24,4;21;2,2;
2022-09-14;0;914,9;34,7;28,5;23,2;24;2,1;
2022-09-15;0;918,1;27;21,9;18;58,5;2,3;
2022-09-16;0;917,7;30,2;22,3;17,1;63,3;2;
2022-09-17;0;916,6;31,2;23;16,3;58,2;1,7;
2022-09-18;0;915,8;32,7;24,2;16,7;48,2;2,3;
2022-09-19;0;915,1;33,6;26,5;20,1;41,9;2,1;
2022-09-20;0;914,8;29,8;24,8;20,1;58,1;1,9;
2022-09-21;0;913,5;32,2;26,1;20,6;53,6;1,3;
2022-09-22;8,2;915;28,7;21,5;20,4;80,9;1,3;
2022-09-23;3;917,1;26,5;20,9;17,5;66,5;2;
2022-09-24;0;917,5;32;22,9;15,1;30,5;1,5;
2022-09-25;0;916,6;31,8;25,6;19,9;37,6;2,5;
2022-09-26;0;916,9;32,5;26,3;22,4;52,2;2;
2022-09-27;44;919;22,5;19,7;18,8;86,8;1,4;
2022-09-28;10,8;917,1;26,8;21,4;18,1;73,2;1,5;
2022-09-29;,2;917,2;31;23,3;17,8;64,1;2;
2022-09-30;0;917,8;30,3;23,5;20;63,1;2,3;
2022-10-01;,2;918;32;24,8;19,2;58,1;1,9;
2022-10-02;0;917,4;33,6;26,4;20,1;49,5;1,2;
2022-10-03;0;916,3;32,1;25,8;21,2;51,2;1,9;
2022-10-04;4,6;914,8;31,7;25,4;19;53,9;1,7;
2022-10-05;,4;915,5;32;24,3;19,3;62,9;1,8;
2022-10-06;19,8;914,8;32,3;24,2;18,4;63,3;1,9;
2022-10-07;23,6;915,8;25;20,5;18,6;80,8;1,8;
2022-10-08;,4;915,3;29,2;23;18,6;66,3;1;
2022-10-09;0;916,8;28,9;23,4;20,4;65,4;1,2;
2022-10-10;6,2;919,4;28,6;22,4;17,8;71,2;2,1;
2022-10-11;0;918,5;32,1;25,9;20,1;47,5;2,9;
2022-10-12;0;917,5;32,1;25,8;21,1;40,6;1,7;
2022-10-13;0;917,5;32,4;25,7;21,1;41,3;2,4;
2022-10-14;0;918,5;32,8;26,8;21,1;33;1,7;
2022-10-15;0;919;32,1;26,8;21,6;34,5;2,9;
2022-10-16;0;917;31;25,7;20,4;39,8;2,6;
